taxis,Iarray,Varray
0.171,0,0
0.172,0,0
0.173,0,0
0.174,0,0
0.175,0,0
0.176,0,0
0.177,0,0
0.178,0,0
0.179,0,0
0.18,0,0
0.181,0,0
0.182,0,0
0.183,0,0
0.184,0,0
0.185,0,0
0.186,0,0
0.187,0,0
0.188,0,0
0.189,0,0
0.19,0,0
0.191,0,0
0.192,0,0
0.193,0,0
0.194,-0.00407099909561,-4.07099909561
0.195,-0.00814199819122,-4.07099909561
0.196,-0.01221299728683,-4.07099909561
0.197,-0.01628399638244,-4.07099909561
0.198,-0.0203549954780499,-4.07099909560994
0.199,-0.0244259945736599,-4.07099909561
0.2,-0.02849699366927,-4.07099909561
0.201,-0.03256799276488,-4.07099909561
0.202,-0.0366389918604899,-4.07099909560999
0.203,-0.0407099909561,-4.07099909561
0.204,-0.04478099005171,-4.07099909561
0.205,-0.0488519891473199,-4.07099909560999
0.206,-0.05292298824293,-4.07099909561
0.207,-0.054159796081115,-1.23680783818508
0.208,-0.0528305118348749,1.32928424624012
0.209,-0.0515012275886348,1.32928424624015
0.21,-0.0501719433423947,1.32928424624011
0.211,-0.0488426590961546,1.32928424624012
0.212,-0.0475133748499144,1.32928424624012
0.213,-0.0461840906036743,1.3292842462401
0.214,-0.0448548063574342,1.32928424624012
0.215,-0.0435255221111941,1.32928424624012
0.216,-0.042196237864954,1.32928424624012
0.217,-0.0408669536187139,1.32928424624012
0.218,-0.0395376693724737,1.32928424624012
0.219,-0.0382083851262336,1.32928424624011
0.22,-0.0372344611765484,0.973923949685234
0.221,-0.043063148618059,-5.82868744151059
0.222,-0.0488918360595696,-5.82868744151058
0.223,-0.0547205235010802,-5.82868744151058
0.224,-0.0605492109425907,-5.82868744151059
0.225,-0.0663778983841013,-5.82868744151057
0.226,-0.0722065858256119,-5.82868744151059
0.227,-0.0780352732671225,-5.82868744151059
0.228,-0.0838639607086331,-5.82868744151057
0.229,-0.0896926481501437,-5.82868744151059
0.23,-0.0955213355916543,-5.82868744151059
0.231,-0.101350023033165,-5.82868744151059
0.232,-0.107178710474675,-5.82868744151057
0.233,-0.113007397916186,-5.82868744151059
0.234,-0.1139771172367,-0.969719320513928
0.235,-0.111347600912031,2.62951632466868
0.236,-0.108718084587363,2.62951632466868
0.237,-0.106088568262694,2.62951632466868
0.238,-0.103459051938025,2.62951632466861
0.239,-0.100829535613357,2.62951632466868
0.24,-0.0982000192886879,2.62951632466876
0.241,-0.0955705029640193,2.62951632466868
0.242,-0.0929409866393506,2.62951632466868
0.243,-0.0903114703146819,2.62951632466868
0.244,-0.0876819539900132,2.62951632466868
0.245,-0.0850524376653445,2.62951632466869
0.246,-0.0824229213406758,2.62951632466868
0.247,-0.0813206372053926,1.1022841352832
0.248,-0.0940725307881067,-12.751893582714
0.249,-0.106824424370821,-12.751893582714
0.25,-0.119576317953535,-12.751893582714
0.251,-0.132328211536249,-12.751893582714
0.252,-0.145080105118963,-12.751893582714
0.253,-0.157831998701677,-12.751893582714
0.254,-0.170583892284391,-12.751893582714
0.255,-0.183335785867105,-12.751893582714
0.256,-0.196087679449819,-12.751893582714
0.257,-0.208839573032533,-12.751893582714
0.258,-0.221591466615247,-12.751893582714
0.259,-0.234343360197961,-12.751893582714
0.26,-0.247095253780675,-12.751893582714
0.261,-0.244166207014081,2.92904676659397
0.262,-0.231792957537108,12.373249476973
0.263,-0.219419708060135,12.373249476973
0.264,-0.207046458583162,12.373249476973
0.265,-0.194673209106189,12.373249476973
0.266,-0.182299959629216,12.373249476973
0.267,-0.169926710152243,12.3732494769731
0.268,-0.15755346067527,12.373249476973
0.269,-0.145180211198297,12.3732494769727
0.27,-0.132806961721324,12.3732494769731
0.271,-0.120433712244351,12.373249476973
0.272,-0.108060462767378,12.373249476973
0.273,-0.0956872132904049,12.373249476973
0.274,-0.0846333259216409,11.053887368764
0.275,-0.0811186505997852,3.5146753218557
0.276,-0.0776039752779295,3.51467532185569
0.277,-0.0740892999560738,3.5146753218557
0.278,-0.0705746246342181,3.51467532185571
0.279,-0.0670599493123624,3.51467532185571
0.28,-0.0635452739905067,3.51467532185569
0.281,-0.060030598668651,3.51467532185571
0.282,-0.0565159233467953,3.51467532185569
0.283,-0.0530012480249396,3.51467532185571
0.284,-0.0494865727030839,3.5146753218557
0.285,-0.0459718973812282,3.5146753218557
0.286,-0.0424572220593724,3.51467532185571
0.287,-0.0389425467375168,3.51467532185569
0.288,-0.0435704512261862,-4.62790448866946
0.289,-0.0521410785704784,-8.5706273442926
0.29,-0.0607117059147705,-8.57062734429212
0.291,-0.0692823332590626,-8.57062734429212
0.292,-0.0778529606033547,-8.57062734429213
0.293,-0.0864235879476469,-8.57062734429213
0.294,-0.094994215291939,-8.57062734429214
0.295,-0.103564842636231,-8.57062734429211
0.296,-0.112135469980523,-8.57062734429213
0.297,-0.120706097324815,-8.57062734429213
0.298,-0.129276724669108,-8.57062734429214
0.299,-0.1378473520134,-8.57062734429211
0.3,-0.146417979357692,-8.57062734429211
0.301,-0.152717551611274,-6.2995722535819
0.302,-0.149851794391634,2.86575721964005
0.303,-0.146986037171994,2.86575721964013
0.304,-0.144120279952353,2.86575721964013
0.305,-0.141254522732713,2.86575721964011
0.306,-0.138388765513073,2.86575721964013
0.307,-0.135523008293433,2.86575721964013
0.308,-0.132657251073793,2.86575721964013
0.309,-0.129791493854153,2.86575721964013
0.31,-0.126925736634513,2.86575721964013
0.311,-0.124059979414872,2.86575721964012
0.312,-0.121194222195232,2.86575721964012
0.313,-0.118328464975592,2.86575721964013
0.314,-0.115462707755952,2.86575721964013
0.315,-0.115450513892486,0.0121938634657093
0.316,-0.116529388371087,-1.07887447860087
0.317,-0.117608262849688,-1.0788744786009
0.318,-0.118687137328289,-1.07887447860089
0.319,-0.11976601180689,-1.07887447860086
0.32,-0.120844886285491,-1.07887447860089
0.321,-0.121923760764092,-1.07887447860089
0.322,-0.123002635242693,-1.07887447860089
0.323,-0.124081509721293,-1.07887447860089
0.324,-0.125160384199894,-1.07887447860089
0.325,-0.126239258678495,-1.07887447860089
0.326,-0.127318133157096,-1.07887447860089
0.327,-0.128397007635697,-1.07887447860089
0.328,-0.129191332735567,-0.794325099869735
0.329,-0.129123879716994,0.0674530185731658
0.33,-0.12905642669842,0.0674530185731103
0.331,-0.128988973679847,0.0674530185731381
0.332,-0.128921520661274,0.0674530185731658
0.333,-0.128854067642701,0.0674530185731381
0.334,-0.128786614624128,0.0674530185731381
0.335,-0.128719161605555,0.0674530185731381
0.336,-0.128651708586982,0.0674530185731381
0.337,-0.128584255568408,0.0674530185731381
0.338,-0.128516802549835,0.0674530185731381
0.339,-0.128449349531262,0.0674530185731381
0.34,-0.128381896512689,0.0674530185731658
0.341,-0.128314443494116,0.0674530185731381
0.342,-0.124507818944997,3.80662454911899
0.343,-0.119603455964892,4.90436298010495
0.344,-0.114699092984787,4.90436298010492
0.345,-0.109794730004682,4.90436298010493
0.346,-0.104890367024577,4.90436298010493
0.347,-0.0999860040444722,4.90436298010495
0.348,-0.0950816410643673,4.9043629801049
0.349,-0.0901772780842623,4.90436298010495
0.35,-0.0852729151041574,4.90436298010493
0.351,-0.0803685521240525,4.90436298010493
0.352,-0.0754641891439475,4.90436298010519
0.353,-0.0705598261638426,4.90436298010495
0.354,-0.0656554631837376,4.90436298010493
0.355,-0.0623939695643833,3.26149361935437
0.356,-0.0630049537239405,-0.610984159557237
0.357,-0.0636159378834977,-0.610984159557223
0.358,-0.064226922043055,-0.610984159557237
0.359,-0.0648379062026122,-0.610984159557251
0.36,-0.0654488903621694,-0.610984159557223
0.361,-0.0660598745217267,-0.610984159557237
0.362,-0.0666708586812839,-0.610984159557237
0.363,-0.0672818428408412,-0.610984159557237
0.364,-0.0678928270003984,-0.610984159557237
0.365,-0.0685038111599556,-0.610984159557237
0.366,-0.0691147953195129,-0.610984159557237
0.367,-0.0697257794790701,-0.610984159557237
0.368,-0.0703367636386273,-0.610984159557237
0.369,-0.0758790509724912,-5.54228733386387
0.37,-0.0824841191628866,-6.60506819039538
0.371,-0.089089187353282,-6.60506819039538
0.372,-0.0956942555436774,-6.60506819039537
0.373,-0.102299323734073,-6.60506819039538
0.374,-0.108904391924468,-6.60506819039538
0.375,-0.115509460114864,-6.60506819039538
0.376,-0.122114528305259,-6.60506819039538
0.377,-0.128719596495654,-6.60506819039538
0.378,-0.13532466468605,-6.60506819039538
0.379,-0.141929732876445,-6.60506819039535
0.38,-0.14853480106684,-6.60506819039541
0.381,-0.155139869257236,-6.60506819039535
0.382,-0.161275710778463,-6.13584152122714
0.383,-0.166530555288191,-5.2548445097284
0.384,-0.17178539979792,-5.25484450972843
0.385,-0.177040244307648,-5.25484450972846
0.386,-0.182295088817377,-5.25484450972843
0.387,-0.187549933327105,-5.25484450972843
0.388,-0.192804777836834,-5.2548445097284
0.389,-0.198059622346562,-5.25484450972846
0.39,-0.20331446685629,-5.25484450972843
0.391,-0.208569311366019,-5.25484450972843
0.392,-0.213824155875747,-5.2548445097284
0.393,-0.219079000385476,-5.25484450972843
0.394,-0.224333844895204,-5.25484450972846
0.395,-0.229588689404933,-5.25484450972843
0.396,-0.233084428813586,-3.4957394086538
0.397,-0.236322738207449,-3.23830939386241
0.398,-0.239561047601311,-3.23830939386241
0.399,-0.242799356995174,-3.23830939386241
0.4,-0.246037666389036,-3.23830939386243
0.401,-0.249275975782898,-3.23830939386238
0.402,-0.252514285176761,-3.23830939386243
0.403,-0.255752594570623,-3.23830939386238
0.404,-0.258990903964486,-3.23830939386243
0.405,-0.262229213358348,-3.23830939386243
0.406,-0.265467522752211,-3.23830939386238
0.407,-0.268705832146073,-3.23830939386243
0.408,-0.271944141539935,-3.23830939386243
0.409,-0.277766830902034,-5.82268936209889
0.41,-0.287512239858777,-9.7454089567428
0.411,-0.29725764881552,-9.7454089567428
0.412,-0.307003057772263,-9.74540895674285
0.413,-0.316748466729006,-9.74540895674285
0.414,-0.326493875685748,-9.7454089567428
0.415,-0.336239284642491,-9.74540895674285
0.416,-0.345984693599234,-9.7454089567428
0.417,-0.355730102555977,-9.74540895674334
0.418,-0.36547551151272,-9.74540895674285
0.419,-0.375220920469463,-9.7454089567428
0.42,-0.384966329426205,-9.7454089567428
0.421,-0.394711738382948,-9.74540895674285
0.422,-0.404457147339691,-9.74540895674285
0.423,-0.3890184216,15.4387257396914
0.424,-0.371448730616765,17.5696909832347
0.425,-0.35387903963353,17.5696909832347
0.426,-0.336309348650296,17.5696909832347
0.427,-0.318739657667061,17.5696909832347
0.428,-0.301169966683826,17.5696909832346
0.429,-0.283600275700592,17.5696909832347
0.43,-0.266030584717357,17.5696909832347
0.431,-0.248460893734122,17.5696909832347
0.432,-0.230891202750887,17.5696909832347
0.433,-0.213321511767653,17.5696909832347
0.434,-0.195751820784418,17.5696909832347
0.435,-0.178182129801183,17.5696909832347
0.436,-0.173025007125032,5.15712267615089
0.437,-0.183235826162412,-10.2108190373794
0.438,-0.193446645199791,-10.2108190373794
0.439,-0.203657464237171,-10.2108190373794
0.44,-0.21386828327455,-10.2108190373794
0.441,-0.22407910231193,-10.2108190373794
0.442,-0.234289921349309,-10.2108190373794
0.443,-0.244500740386688,-10.2108190373794
0.444,-0.254711559424068,-10.2108190373794
0.445,-0.264922378461447,-10.2108190373789
0.446,-0.275133197498826,-10.2108190373794
0.447,-0.285344016536205,-10.2108190373794
0.448,-0.295554835573585,-10.2108190373794
0.449,-0.305765654610964,-10.2108190373794
0.45,-0.306432682251522,-0.667027640557427
0.451,-0.306821059048376,-0.388376796853828
0.452,-0.307209435845229,-0.388376796853773
0.453,-0.307597812642083,-0.388376796853773
0.454,-0.307986189438937,-0.388376796853773
0.455,-0.308374566235791,-0.388376796853773
0.456,-0.308762943032644,-0.388376796853773
0.457,-0.309151319829498,-0.388376796853773
0.458,-0.309539696626352,-0.388376796853773
0.459,-0.309928073423206,-0.388376796853773
0.46,-0.310316450220059,-0.388376796853773
0.461,-0.310704827016913,-0.388376796853773
0.462,-0.311093203813767,-0.388376796853773
0.463,-0.307394309349045,3.69889446472215
0.464,-0.299549754033295,7.84455531574984
0.465,-0.291705198717545,7.84455531574984
0.466,-0.283860643401795,7.84455531574984
0.467,-0.276016088086045,7.84455531574984
0.468,-0.268171532770296,7.84455531574984
0.469,-0.260326977454546,7.84455531574984
0.47,-0.252482422138796,7.84455531574984
0.471,-0.244637866823046,7.84455531574989
0.472,-0.236793311507296,7.84455531574981
0.473,-0.228948756191546,7.84455531574984
0.474,-0.221104200875797,7.84455531574984
0.475,-0.213259645560047,7.84455531574984
0.476,-0.206065354337242,7.19429122280437
0.477,-0.228783211389917,-22.7178570526749
0.478,-0.251501068442592,-22.7178570526748
0.479,-0.274218925495267,-22.7178570526749
0.48,-0.296936782547942,-22.7178570526761
0.481,-0.319654639600617,-22.7178570526748
0.482,-0.342372496653291,-22.7178570526749
0.483,-0.365090353705966,-22.7178570526749
0.484,-0.387808210758641,-22.7178570526749
0.485,-0.410526067811316,-22.7178570526749
0.486,-0.433243924863991,-22.7178570526748
0.487,-0.455961781916666,-22.7178570526748
0.488,-0.478679638969341,-22.7178570526749
0.489,-0.501397496022015,-22.7178570526749
0.49,-0.504652343480777,-3.25484745876148
0.491,-0.491730144004341,12.9221994764355
0.492,-0.478807944527906,12.9221994764356
0.493,-0.46588574505147,12.9221994764355
0.494,-0.452963545575035,12.9221994764355
0.495,-0.440041346098599,12.9221994764355
0.496,-0.427119146622164,12.9221994764355
0.497,-0.414196947145728,12.9221994764355
0.498,-0.401274747669293,12.9221994764355
0.499,-0.388352548192857,12.9221994764355
0.5,-0.375430348716422,12.9221994764355
0.501,-0.362508149239986,12.9221994764355
0.502,-0.349585949763551,12.9221994764356
0.503,-0.337615022425648,11.970927337903
0.504,-0.3381057601025,-0.490737676852315
0.505,-0.338596497779353,-0.49073767685237
0.506,-0.339087235456205,-0.490737676852315
0.507,-0.339577973133057,-0.49073767685237
0.508,-0.34006871080991,-0.490737676852315
0.509,-0.340559448486762,-0.49073767685237
0.51,-0.341050186163614,-0.490737676852259
0.511,-0.341540923840467,-0.49073767685237
0.512,-0.342031661517319,-0.49073767685237
0.513,-0.342522399194171,-0.49073767685237
0.514,-0.343013136871024,-0.490737676852259
0.515,-0.343503874547876,-0.49073767685237
0.516,-0.343994612224728,-0.49073767685237
0.517,-0.351241009310086,-7.24639708535723
0.518,-0.363071603851214,-11.8305945411287
0.519,-0.374902198392343,-11.8305945411287
0.52,-0.386732792933472,-11.8305945411287
0.521,-0.3985633874746,-11.8305945411288
0.522,-0.410393982015729,-11.8305945411287
0.523,-0.422224576556858,-11.8305945411287
0.524,-0.434055171097987,-11.8305945411287
0.525,-0.445885765639115,-11.8305945411288
0.526,-0.457716360180244,-11.8305945411287
0.527,-0.469546954721373,-11.8305945411287
0.528,-0.481377549262501,-11.8305945411287
0.529,-0.49320814380363,-11.8305945411287
0.53,-0.503148387154004,-9.9402433503739
0.531,-0.499300186524759,3.84820062924501
0.532,-0.495451985895514,3.8482006292449
0.533,-0.491603785266269,3.84820062924501
0.534,-0.487755584637024,3.84820062924495
0.535,-0.483907384007779,3.8482006292449
0.536,-0.480059183378534,3.84820062924495
0.537,-0.476210982749289,3.84820062924495
0.538,-0.472362782120044,3.84820062924501
0.539,-0.468514581490799,3.84820062924495
0.54,-0.464666380861554,3.84820062924495
0.541,-0.46081818023231,3.84820062924495
0.542,-0.456969979603065,3.84820062924495
0.543,-0.45312177897382,3.84820062924495
0.544,-0.453233708635103,-0.111929661283372
0.545,-0.455521534060413,-2.28782542531008
0.546,-0.457809359485723,-2.28782542531003
0.547,-0.460097184911033,-2.28782542531014
0.548,-0.462385010336343,-2.28782542531003
0.549,-0.464672835761653,-2.28782542531014
0.55,-0.466960661186964,-2.28782542531014
0.551,-0.469248486612274,-2.28782542531008
0.552,-0.471536312037584,-2.28782542531008
0.553,-0.473824137462894,-2.28782542531014
0.554,-0.476111962888204,-2.28782542531003
0.555,-0.478399788313514,-2.28782542531014
0.556,-0.480687613738824,-2.28782542531008
0.557,-0.483739192465287,-3.0515787264625
0.558,-0.490514068534867,-6.7748760695801
0.559,-0.497288944604447,-6.7748760695801
0.56,-0.504063820674027,-6.77487606958004
0.561,-0.510838696743607,-6.77487606958015
0.562,-0.517613572813187,-6.77487606958015
0.563,-0.524388448882767,-6.77487606958004
0.564,-0.531163324952347,-6.77487606958004
0.565,-0.537938201021927,-6.77487606958015
0.566,-0.544713077091508,-6.77487606958004
0.567,-0.551487953161088,-6.77487606958015
0.568,-0.558262829230668,-6.77487606958004
0.569,-0.565037705300248,-6.77487606958015
0.57,-0.571812581369828,-6.77487606958004
0.571,-0.569708823343317,2.10375802651075
0.572,-0.56370933811138,5.99948523193727
0.573,-0.557709852879443,5.99948523193682
0.574,-0.551710367647506,5.99948523193727
0.575,-0.545710882415569,5.99948523193716
0.576,-0.539711397183631,5.99948523193727
0.577,-0.533711911951694,5.99948523193782
0.578,-0.527712426719757,5.99948523193716
0.579,-0.52171294148782,5.99948523193727
0.58,-0.515713456255882,5.99948523193727
0.581,-0.509713971023945,5.99948523193716
0.582,-0.503714485792008,5.99948523193716
0.583,-0.497715000560071,5.99948523193721
0.584,-0.495335803173983,2.37919738608805
0.585,-0.50580278846671,-10.4669852927272
0.586,-0.516269773759437,-10.4669852927272
0.587,-0.526736759052165,-10.4669852927273
0.588,-0.537203744344892,-10.466985292727
0.589,-0.547670729637619,-10.4669852927273
0.59,-0.558137714930346,-10.4669852927273
0.591,-0.568604700223073,-10.4669852927272
0.592,-0.5790716855158,-10.4669852927272
0.593,-0.589538670808528,-10.4669852927273
0.594,-0.600005656101255,-10.4669852927272
0.595,-0.610472641393982,-10.4669852927272
0.596,-0.620939626686709,-10.4669852927272
0.597,-0.631406611979436,-10.4669852927273
0.598,-0.638407749483841,-7.00113750440411
0.599,-0.644220596317962,-5.81284683412175
0.6,-0.650033443152084,-5.81284683412175
0.601,-0.655846289986206,-5.81284683412186
0.602,-0.661659136820328,-5.81284683412175
0.603,-0.66747198365445,-5.81284683412186
0.604,-0.673284830488571,-5.81284683412175
0.605,-0.679097677322693,-5.81284683412175
0.606,-0.684910524156815,-5.81284683412186
0.607,-0.690723370990937,-5.81284683412186
0.608,-0.696536217825059,-5.81284683412175
0.609,-0.70234906465918,-5.81284683412175
0.61,-0.708161911493302,-5.81284683412186
0.611,-0.711126239270901,-2.96432777759903
0.612,-0.706369581184769,4.75665808613223
0.613,-0.701612923098637,4.75665808613201
0.614,-0.696856265012505,4.75665808613212
0.615,-0.692099606926373,4.75665808613223
0.616,-0.68734294884024,4.75665808613212
0.617,-0.682586290754108,4.75665808613212
0.618,-0.677829632667976,4.75665808613212
0.619,-0.673072974581844,4.75665808613201
0.62,-0.668316316495712,4.75665808613223
0.621,-0.66355965840958,4.75665808613201
0.622,-0.658803000323448,4.75665808613223
0.623,-0.654046342237316,4.75665808613201
0.624,-0.649289684151183,4.75665808613223
0.625,-0.656676017803956,-7.38633365277252
0.626,-0.66720651896055,-10.530501156594
0.627,-0.677737020117144,-10.530501156594
0.628,-0.688267521273738,-10.5305011565941
0.629,-0.698798022430332,-10.530501156594
0.63,-0.709328523586926,-10.5305011565941
0.631,-0.719859024743521,-10.5305011565941
0.632,-0.730389525900115,-10.5305011565939
0.633,-0.740920027056709,-10.5305011565941
0.634,-0.751450528213303,-10.530501156594
0.635,-0.761981029369897,-10.5305011565941
0.636,-0.772511530526491,-10.530501156594
0.637,-0.783042031683085,-10.530501156594
0.638,-0.788867981123036,-5.82594943995107
0.639,-0.784657553567483,4.21042755555301
0.64,-0.78044712601193,4.21042755555301
0.641,-0.776236698456377,4.21042755555289
0.642,-0.772026270900824,4.21042755555289
0.643,-0.767815843345271,4.21042755555289
0.644,-0.763605415789718,4.21042755555301
0.645,-0.759394988234165,4.21042755555301
0.646,-0.755184560678613,4.21042755555278
0.647,-0.750974133123059,4.21042755555301
0.648,-0.746763705567506,4.21042755555301
0.649,-0.742553278011954,4.21042755555278
0.65,-0.738342850456401,4.21042755555301
0.651,-0.734132422900848,4.21042755555301
0.652,-0.736124847447237,-1.99242454638904
0.653,-0.73926401776037,-3.1391703131336
0.654,-0.742403188073504,-3.13917031313382
0.655,-0.745542358386638,-3.13917031313382
0.656,-0.748681528699772,-3.13917031313371
0.657,-0.751820699012905,-3.13917031313382
0.658,-0.754959869326039,-3.13917031313382
0.659,-0.758099039639173,-3.13917031313382
0.66,-0.761238209952307,-3.13917031313371
0.661,-0.764377380265441,-3.13917031313371
0.662,-0.767516550578574,-3.13917031313393
0.663,-0.770655720891708,-3.13917031313371
0.664,-0.773794891204842,-3.13917031313382
0.665,-0.781116471770395,-7.32158056555298
0.666,-0.795596408344896,-14.4799365745006
0.667,-0.810076344919396,-14.4799365745006
0.668,-0.824556281493897,-14.4799365745006
0.669,-0.839036218068398,-14.4799365745007
0.67,-0.853516154642897,-14.4799365744991
0.671,-0.867996091217397,-14.4799365745006
0.672,-0.882476027791898,-14.4799365745007
0.673,-0.896955964366399,-14.4799365745007
0.674,-0.9114359009409,-14.4799365745006
0.675,-0.9259158375154,-14.4799365745006
0.676,-0.940395774089901,-14.4799365745007
0.677,-0.954875710664402,-14.4799365745006
0.678,-0.969355647238902,-14.4799365745007
0.679,-0.96477214094973,4.58350628917225
0.68,-0.957919177176789,6.85296377294142
0.681,-0.951066213403847,6.85296377294119
0.682,-0.944213249630906,6.85296377294131
0.683,-0.937360285857965,6.85296377294131
0.684,-0.930507322085023,6.85296377294142
0.685,-0.923654358312082,6.85296377294131
0.686,-0.916801394539141,6.85296377294131
0.687,-0.9099484307662,6.85296377294119
0.688,-0.903095466993258,6.85296377294142
0.689,-0.896242503220317,6.85296377294131
0.69,-0.889389539447376,6.85296377294131
0.691,-0.882536575674434,6.85296377294131
0.692,-0.885315098249085,-2.77852257465116
0.693,-0.901479754391577,-16.1646561424916
0.694,-0.917644410534069,-16.1646561424915
0.695,-0.93380906667656,-16.1646561424916
0.696,-0.949973722819052,-16.1646561424915
0.697,-0.966138378961543,-16.1646561424915
0.698,-0.982303035104035,-16.1646561424916
0.699,-0.998467691246526,-16.1646561424916
0.7,-1.01463234738902,-16.1646561424915
0.701,-1.03079700353151,-16.1646561424915
0.702,-1.046961659674,-16.1646561424917
0.703,-1.06312631581649,-16.1646561424915
0.704,-1.07929097195898,-16.1646561424933
0.705,-1.09545562810148,-16.1646561424915
0.706,-1.08401983065289,11.4357974485848
0.707,-1.07092385554469,13.0959751082003
0.708,-1.05782788043649,13.0959751082005
0.709,-1.04473190532829,13.0959751082005
0.71,-1.03163593022009,13.0959751082003
0.711,-1.01853995511189,13.0959751082005
0.712,-1.00544398000369,13.0959751082003
0.713,-0.992348004895488,13.0959751082005
0.714,-0.979252029787288,13.0959751082003
0.715,-0.966156054679087,13.0959751082005
0.716,-0.953060079570887,13.0959751082004
0.717,-0.939964104462687,13.0959751082004
0.718,-0.926868129354486,13.0959751082004
0.719,-0.92823399401348,-1.36586465899391
0.72,-0.946033767498825,-17.7997734853447
0.721,-0.96383354098417,-17.7997734853447
0.722,-0.981633314469514,-17.7997734853447
0.723,-0.999433087954859,-17.7997734853447
0.724,-1.0172328614402,-17.7997734853448
0.725,-1.03503263492555,-17.7997734853448
0.726,-1.05283240841089,-17.7997734853445
0.727,-1.07063218189624,-17.7997734853448
0.728,-1.08843195538158,-17.7997734853445
0.729,-1.10623172886693,-17.7997734853448
0.73,-1.12403150235227,-17.7997734853445
0.731,-1.14183127583762,-17.7997734853448
0.732,-1.15963104932296,-17.7997734853445
0.733,-1.15837817467499,1.2528746479723
0.734,-1.15698920968321,1.38896499178154
0.735,-1.15560024469143,1.38896499178109
0.736,-1.15421127969964,1.38896499178131
0.737,-1.15282231470786,1.38896499178154
0.738,-1.15143334971608,1.38896499178131
0.739,-1.1500443847243,1.38896499178131
0.74,-1.14865541973252,1.38896499178131
0.741,-1.14726645474074,1.38896499178131
0.742,-1.14587748974896,1.38896499178131
0.743,-1.14448852475718,1.38896499178131
0.744,-1.14309955976539,1.38896499178131
0.745,-1.14171059477361,1.38896499178131
0.746,-1.14454945351594,-2.83885874233114
0.747,-1.1513265590243,-6.77710550835297
0.748,-1.15810366453265,-6.77710550835253
0.749,-1.164880770041,-6.77710550835297
0.75,-1.17165787554936,-6.77710550835275
0.751,-1.17843498105771,-6.77710550835253
0.752,-1.18521208656606,-6.77710550835275
0.753,-1.19198919207441,-6.77710550835275
0.754,-1.19876629758277,-6.77710550835275
0.755,-1.20554340309112,-6.77710550835275
0.756,-1.21232050859947,-6.77710550835275
0.757,-1.21909761410782,-6.77710550835275
0.758,-1.22587471961618,-6.77710550835275
0.759,-1.23261937281647,-6.74465320029304
0.76,-1.23863384908542,-6.01447626894979
0.761,-1.24464832535437,-6.01447626895001
0.762,-1.25066280162332,-6.01447626894979
0.763,-1.25667727789227,-6.01447626894979
0.764,-1.26269175416122,-6.01447626895001
0.765,-1.26870623043017,-6.01447626894979
